z	10 mm Bz	10 mm Br	28 mm Bz	28 mm Br	48 mm Bz	48 mm Br	68 mm Bz	68 mm Br	88 mm Bz	88 mm Br
-557.89	0.21003	-0.01105	0.20907	-0.018927	0.2082	-0.026049	0.20591	-0.033969	0.13253	-0.0026299
-556.99	0.21161	-0.011106	0.21064	-0.019022	0.20976	-0.026177	0.20744	-0.034136	0.13353	-0.0026504
-556.09	0.21322	-0.011294	0.21224	-0.019346	0.21134	-0.026621	0.209	-0.034711	0.13453	-0.0026765
-555.2	0.21483	-0.011309	0.21384	-0.019369	0.21293	-0.026653	0.21056	-0.034751	0.13554	-0.0027036
-554.3	0.21647	-0.011525	0.21547	-0.019736	0.21455	-0.027158	0.21214	-0.035405	0.13657	-0.0027416
-553.4	0.21812	-0.01156	0.2171	-0.019794	0.21617	-0.027237	0.21373	-0.035506	0.1376	-0.0027617
-552.5	0.2198	-0.011766	0.21877	-0.020147	0.21782	-0.027721	0.21535	-0.036131	0.13865	-0.0028016
-551.6	0.22148	-0.011806	0.22043	-0.020217	0.21948	-0.027815	0.21698	-0.03625	0.13971	-0.0028191
-550.7	0.22319	-0.011991	0.22213	-0.020534	0.22116	-0.028249	0.21863	-0.036814	0.14078	-0.0028566
-549.8	0.22491	-0.012085	0.22384	-0.020694	0.22285	-0.02847	0.22029	-0.037097	0.14186	-0.0028751
-548.91	0.22665	-0.012186	0.22556	-0.020866	0.22456	-0.028706	0.22197	-0.037403	0.14295	-0.0029265
-548.01	0.22841	-0.012369	0.22731	-0.021179	0.2263	-0.029136	0.22367	-0.037958	0.14404	-0.0029108
-547.11	0.23018	-0.012431	0.22906	-0.021286	0.22804	-0.029281	0.22538	-0.038143	0.14517	-0.0030033
-546.21	0.23198	-0.012614	0.23085	-0.021597	0.22981	-0.029708	0.22711	-0.038698	0.14629	-0.0029805
-545.31	0.23379	-0.01271	0.23264	-0.021759	0.23159	-0.029931	0.22886	-0.038986	0.14743	-0.0030523
-544.41	0.23562	-0.0129	0.23446	-0.022082	0.2334	-0.030372	0.23063	-0.039559	0.14858	-0.0030775
-543.52	0.23748	-0.013006	0.2363	-0.022262	0.23522	-0.030619	0.23242	-0.039879	0.14974	-0.0030916
-542.62	0.23936	-0.013184	0.23816	-0.022566	0.23707	-0.031035	0.23423	-0.040417	0.15092	-0.0031596
-541.72	0.24125	-0.013293	0.24004	-0.022754	0.23894	-0.031291	0.23606	-0.040747	0.15211	-0.003162
-540.82	0.24317	-0.013453	0.24194	-0.023024	0.24082	-0.031661	0.2379	-0.041225	0.15331	-0.0032117
-539.92	0.2451	-0.013556	0.24386	-0.023199	0.24272	-0.031901	0.23977	-0.041533	0.15452	-0.0032302
-539.02	0.24706	-0.013744	0.2458	-0.023521	0.24465	-0.032341	0.24165	-0.042099	0.15575	-0.0032828
-538.13	0.24903	-0.013818	0.24775	-0.023647	0.24658	-0.032512	0.24355	-0.04232	0.15699	-0.0032994
-537.23	0.25102	-0.014024	0.24973	-0.024	0.24855	-0.032997	0.24547	-0.042949	0.15824	-0.0033301
-536.33	0.25305	-0.014206	0.25174	-0.024312	0.25054	-0.033423	0.24742	-0.043501	0.15951	-0.0033951
-535.43	0.25509	-0.014315	0.25376	-0.024497	0.25254	-0.033677	0.24939	-0.043826	0.16079	-0.0034114
-534.53	0.25716	-0.014531	0.25581	-0.024866	0.25458	-0.034181	0.25138	-0.04448	0.16209	-0.0034689
-533.63	0.25925	-0.014665	0.25788	-0.02509	0.25663	-0.034487	0.25339	-0.044879	0.1634	-0.0035121
-532.73	0.26136	-0.014864	0.25998	-0.025431	0.25872	-0.034956	0.25543	-0.045486	0.16472	-0.0035174
-531.84	0.26349	-0.014934	0.26209	-0.025553	0.26081	-0.035122	0.25748	-0.045695	0.16607	-0.0035967
-530.94	0.26565	-0.01518	0.26423	-0.025973	0.26293	-0.035697	0.25956	-0.046441	0.16741	-0.0035872
-530.04	0.26783	-0.015297	0.26639	-0.026169	0.26508	-0.035966	0.26166	-0.046784	0.16879	-0.003681
-529.14	0.27004	-0.015493	0.26858	-0.026502	0.26725	-0.03642	0.26378	-0.047371	0.17016	-0.0036675
-528.24	0.27228	-0.015683	0.2708	-0.026826	0.26944	-0.036864	0.26593	-0.047944	0.17158	-0.0037687
-527.34	0.27453	-0.015811	0.27303	-0.027044	0.27165	-0.037164	0.2681	-0.048331	0.17298	-0.0037562
-526.45	0.27682	-0.016061	0.2753	-0.027473	0.2739	-0.037751	0.2703	-0.049089	0.17442	-0.0038419
-525.55	0.27912	-0.016144	0.27757	-0.027614	0.27616	-0.037943	0.27251	-0.049335	0.17587	-0.0038512
-524.65	0.28145	-0.016369	0.27988	-0.027996	0.27845	-0.038467	0.27475	-0.050013	0.17733	-0.0039136
-523.75	0.28381	-0.016583	0.28223	-0.02836	0.28077	-0.038965	0.27702	-0.050654	0.17881	-0.0039482
-522.85	0.28618	-0.01664	0.28457	-0.028458	0.2831	-0.039099	0.2793	-0.050824	0.1803	-0.0039729
-521.95	0.28861	-0.017035	0.28698	-0.029128	0.28549	-0.040018	0.28163	-0.052015	0.18182	-0.004052
-521.05	0.29104	-0.017076	0.28939	-0.029202	0.28788	-0.040117	0.28396	-0.052139	0.18334	-0.0040685
-520.16	0.29351	-0.017331	0.29183	-0.029637	0.2903	-0.040712	0.28633	-0.052906	0.18489	-0.0041436
-519.26	0.29602	-0.017606	0.29432	-0.030103	0.29277	-0.041352	0.28874	-0.053732	0.18646	-0.0041798
-518.36	0.29854	-0.017664	0.29681	-0.030201	0.29524	-0.041482	0.29116	-0.053898	0.18805	-0.0042297
-517.46	0.30111	-0.018069	0.29936	-0.030893	0.29776	-0.042431	0.29363	-0.055125	0.18965	-0.0042921
-516.56	0.30369	-0.018107	0.30192	-0.03096	0.3003	-0.04252	0.2961	-0.055234	0.19128	-0.004337
-515.66	0.30631	-0.018363	0.30451	-0.031399	0.30287	-0.043119	0.29861	-0.056009	0.19292	-0.0043747
-514.77	0.30896	-0.01863	0.30714	-0.031854	0.30547	-0.043743	0.30116	-0.056815	0.19458	-0.0044439
-513.87	0.31162	-0.018648	0.30977	-0.031884	0.30808	-0.043782	0.30371	-0.056861	0.19626	-0.0044643
-512.97	0.31434	-0.019063	0.31246	-0.032591	0.31074	-0.044751	0.30631	-0.058113	0.19795	-0.0045301
-512.07	0.31706	-0.01911	0.31516	-0.03267	0.31342	-0.044857	0.30892	-0.058245	0.19966	-0.0045624
-511.17	0.31985	-0.019572	0.31792	-0.033456	0.31615	-0.045936	0.3116	-0.059643	0.2014	-0.0046455
-510.27	0.32263	-0.019555	0.32068	-0.033428	0.31889	-0.045893	0.31427	-0.059585	0.20316	-0.0046799
-509.38	0.32549	-0.020085	0.32351	-0.034335	0.3217	-0.047136	0.31701	-0.061193	0.20494	-0.0047675
-508.48	0.32835	-0.020018	0.32633	-0.034218	0.32449	-0.046974	0.31974	-0.06098	0.20674	-0.0047927
-507.58	0.33128	-0.020565	0.32923	-0.035149	0.32737	-0.04825	0.32255	-0.062631	0.20856	-0.0048682
-506.68	0.33419	-0.020474	0.33212	-0.034991	0.33023	-0.048032	0.32534	-0.062341	0.2104	-0.0049098
-505.78	0.33719	-0.021019	0.33509	-0.035923	0.33317	-0.049309	0.32821	-0.063991	0.21227	-0.0049912
-504.88	0.34018	-0.020997	0.33805	-0.035885	0.3361	-0.049256	0.33108	-0.063916	0.21416	-0.0050389
-503.98	0.34324	-0.021485	0.34108	-0.03672	0.3391	-0.050398	0.33401	-0.065392	0.21607	-0.0051113
-503.09	0.34631	-0.02155	0.34412	-0.036829	0.34212	-0.050546	0.33695	-0.065579	0.21801	-0.0051638
-502.19	0.34944	-0.021969	0.34722	-0.037543	0.34519	-0.051522	0.33994	-0.066843	0.21996	-0.0052187
-501.29	0.35259	-0.022113	0.35034	-0.037786	0.34828	-0.051854	0.34296	-0.067268	0.22194	-0.0052774
-500.39	0.35579	-0.022422	0.3535	-0.038311	0.35141	-0.052573	0.34601	-0.068196	0.22396	-0.0053757
-499.49	0.35901	-0.022618	0.35669	-0.038647	0.35457	-0.053031	0.3491	-0.068783	0.22596	-0.0053633
-498.59	0.36228	-0.022953	0.35993	-0.039219	0.35777	-0.053815	0.35222	-0.069791	0.22803	-0.0055091
-497.7	0.36559	-0.023217	0.3632	-0.039667	0.36102	-0.054428	0.35539	-0.070581	0.23009	-0.0054963
-496.8	0.36893	-0.023458	0.36651	-0.040078	0.36429	-0.05499	0.35858	-0.071303	0.2322	-0.0056309
-495.9	0.37234	-0.023923	0.36988	-0.04087	0.36763	-0.056075	0.36184	-0.072709	0.23431	-0.005649
-495.0	0.37576	-0.023991	0.37326	-0.040986	0.37098	-0.05623	0.36511	-0.072904	0.23648	-0.0057862
-494.1	0.37925	-0.024552	0.37672	-0.041941	0.37441	-0.057538	0.36845	-0.074595	0.23866	-0.0058014
-493.2	0.38276	-0.024618	0.3802	-0.042054	0.37785	-0.05769	0.3718	-0.074784	0.24088	-0.0059293
-492.3	0.38634	-0.025148	0.38374	-0.042958	0.38136	-0.058928	0.37523	-0.076382	0.24311	-0.0059596
-491.41	0.38994	-0.025241	0.3873	-0.043118	0.38489	-0.059142	0.37866	-0.076656	0.24538	-0.0060608
-490.51	0.3936	-0.025661	0.39092	-0.043831	0.38847	-0.060119	0.38216	-0.077921	0.24766	-0.0060759
-489.61	0.39729	-0.025914	0.39457	-0.044262	0.39209	-0.06071	0.38568	-0.078682	0.24999	-0.0062356
-488.71	0.40101	-0.026149	0.39826	-0.044665	0.39574	-0.061258	0.38924	-0.079384	0.25231	-0.0061912
-487.81	0.40481	-0.026652	0.40201	-0.045523	0.39946	-0.062433	0.39287	-0.080896	0.25471	-0.006386
-486.91	0.40863	-0.02679	0.40579	-0.045754	0.40319	-0.062749	0.39651	-0.081301	0.25709	-0.0063613
-486.02	0.41253	-0.027405	0.40965	-0.046803	0.40702	-0.064187	0.40024	-0.083158	0.25955	-0.006557
-485.12	0.41645	-0.027528	0.41353	-0.047014	0.41086	-0.064473	0.40398	-0.083528	0.26199	-0.0065355
-484.22	0.42045	-0.028041	0.41749	-0.047889	0.41477	-0.065671	0.40779	-0.085076	0.26451	-0.0067267
-483.32	0.42448	-0.028286	0.42147	-0.048309	0.41872	-0.066246	0.41164	-0.085811	0.26703	-0.0067057
-482.42	0.42857	-0.028679	0.42552	-0.048978	0.42272	-0.067159	0.41554	-0.086991	0.26959	-0.0068532
-481.52	0.43271	-0.029054	0.42961	-0.049618	0.42678	-0.068037	0.41949	-0.088121	0.27219	-0.0069248
-480.63	0.43689	-0.029363	0.43375	-0.050141	0.43088	-0.068751	0.42348	-0.089038	0.27481	-0.0069989
-479.73	0.44113	-0.029788	0.43795	-0.050863	0.43503	-0.069739	0.42752	-0.090313	0.27747	-0.0071008
-478.83	0.44542	-0.030105	0.44219	-0.051401	0.43923	-0.070475	0.43162	-0.091262	0.28017	-0.0072032
-477.93	0.44977	-0.030524	0.44649	-0.052117	0.44349	-0.071454	0.43576	-0.092525	0.28289	-0.0072596
-477.03	0.45417	-0.030881	0.45084	-0.052728	0.4478	-0.072291	0.43996	-0.093604	0.28565	-0.0073687
-476.13	0.45863	-0.031279	0.45525	-0.053409	0.45216	-0.073223	0.44421	-0.094806	0.28843	-0.0074305
-475.23	0.46314	-0.031642	0.45971	-0.054028	0.45658	-0.07407	0.4485	-0.095896	0.29126	-0.0075416
-474.34	0.4677	-0.032029	0.46422	-0.054691	0.46104	-0.074976	0.45285	-0.097063	0.29411	-0.0076047
-473.44	0.47233	-0.032481	0.4688	-0.055462	0.46557	-0.076032	0.45727	-0.098427	0.29701	-0.00774
-472.54	0.47701	-0.032872	0.47343	-0.056127	0.47016	-0.076941	0.46173	-0.099602	0.29994	-0.0078166
-471.64	0.48176	-0.033356	0.47813	-0.056949	0.47481	-0.078067	0.46626	-0.10106	0.30291	-0.0079295
-470.74	0.48659	-0.033855	0.4829	-0.057801	0.47953	-0.079232	0.47086	-0.10256	0.30593	-0.0080509
-469.84	0.49146	-0.034202	0.48772	-0.058394	0.4843	-0.080043	0.4755	-0.1036	0.30898	-0.0081496
-468.95	0.49641	-0.034716	0.49262	-0.05927	0.48915	-0.081242	0.48021	-0.10515	0.31206	-0.0082325
-468.05	0.50141	-0.035117	0.49756	-0.059952	0.49404	-0.082177	0.48498	-0.10636	0.31521	-0.0083997
-467.15	0.50647	-0.035507	0.50257	-0.06062	0.49899	-0.083091	0.4898	-0.10754	0.31836	-0.0084193
-466.25	0.51161	-0.036123	0.50766	-0.061672	0.50403	-0.084533	0.4947	-0.1094	0.32158	-0.0085785
-465.35	0.51679	-0.036313	0.51277	-0.061996	0.5091	-0.084978	0.49963	-0.10998	0.32482	-0.0086584
-464.45	0.52207	-0.037039	0.51799	-0.06324	0.51426	-0.086681	0.50466	-0.11217	0.32812	-0.0087883
-463.55	0.52738	-0.037334	0.52325	-0.063738	0.51947	-0.087365	0.50972	-0.11306	0.33144	-0.0088687
-462.66	0.5328	-0.038037	0.52861	-0.064937	0.52477	-0.089008	0.51489	-0.11518	0.33483	-0.0090571
-461.76	0.53828	-0.038412	0.53403	-0.065578	0.53013	-0.089887	0.5201	-0.11632	0.33824	-0.0090865
-460.86	0.54383	-0.038979	0.53952	-0.066547	0.53557	-0.091213	0.52539	-0.11803	0.34172	-0.0092945
-459.96	0.54945	-0.03945	0.54508	-0.067351	0.54107	-0.092317	0.53074	-0.11947	0.34522	-0.0093541
-459.06	0.55514	-0.03996	0.55071	-0.068226	0.54664	-0.093516	0.53617	-0.12101	0.3488	-0.0095387
-458.16	0.56092	-0.040513	0.55642	-0.069173	0.55229	-0.094816	0.54167	-0.12269	0.35239	-0.0095826
-457.27	0.56674	-0.040869	0.56218	-0.06978	0.55799	-0.09565	0.54721	-0.12377	0.35606	-0.0098073
-456.37	0.57266	-0.041551	0.56803	-0.070944	0.56379	-0.097246	0.55285	-0.12583	0.35974	-0.0098315
-455.47	0.57865	-0.042045	0.57396	-0.071785	0.56965	-0.0984	0.55856	-0.12733	0.36351	-0.010049
-454.57	0.58472	-0.042617	0.57996	-0.07276	0.5756	-0.099739	0.56434	-0.12906	0.3673	-0.010112
-453.67	0.59088	-0.043194	0.58605	-0.073749	0.58162	-0.1011	0.57021	-0.13083	0.37117	-0.010333
-452.77	0.59712	-0.043811	0.59222	-0.074807	0.58773	-0.10255	0.57615	-0.13271	0.37504	-0.010335
-451.88	0.60342	-0.044241	0.59846	-0.075544	0.5939	-0.10356	0.58216	-0.13402	0.37902	-0.010617
-450.98	0.60981	-0.04483	0.60478	-0.076553	0.60016	-0.10495	0.58825	-0.13582	0.38299	-0.010608
-450.08	0.61628	-0.045451	0.61118	-0.077615	0.6065	-0.10641	0.59442	-0.13771	0.38706	-0.010843
-449.18	0.62284	-0.045986	0.61766	-0.078529	0.61291	-0.10766	0.60067	-0.13934	0.39115	-0.010937
-448.28	0.62949	-0.046712	0.62425	-0.079769	0.61943	-0.10937	0.60701	-0.14155	0.39532	-0.011111
-447.38	0.63624	-0.047368	0.63092	-0.080891	0.62604	-0.11091	0.61344	-0.14356	0.39953	-0.011245
-446.48	0.64306	-0.047897	0.63768	-0.081802	0.63273	-0.11216	0.61995	-0.14519	0.40382	-0.011454
-445.59	0.65001	-0.048731	0.64455	-0.08323	0.63953	-0.11412	0.62657	-0.14774	0.40815	-0.011559
-444.69	0.65705	-0.049401	0.65151	-0.084382	0.64642	-0.11571	0.63329	-0.1498	0.41256	-0.011763
-443.79	0.66414	-0.049783	0.65853	-0.085034	0.65337	-0.11661	0.64005	-0.15098	0.41701	-0.01188
-442.89	0.67135	-0.050633	0.66567	-0.086485	0.66044	-0.11861	0.64694	-0.15358	0.42153	-0.012069
-441.99	0.67864	-0.051173	0.67288	-0.087413	0.66758	-0.11989	0.65389	-0.15525	0.42608	-0.012131
-441.09	0.68602	-0.051781	0.68018	-0.088459	0.67481	-0.12133	0.66094	-0.15713	0.43071	-0.012371
-440.2	0.6935	-0.052517	0.68759	-0.089728	0.68215	-0.12308	0.66808	-0.15941	0.43537	-0.01244
-439.3	0.7011	-0.053338	0.69511	-0.09114	0.68959	-0.12503	0.67534	-0.16195	0.44013	-0.012707
-438.4	0.70879	-0.053979	0.70272	-0.092238	0.69713	-0.12654	0.68269	-0.16393	0.44493	-0.012795
-437.5	0.7166	-0.054807	0.71045	-0.093655	0.70479	-0.1285	0.69015	-0.16648	0.44983	-0.013079
-436.6	0.72451	-0.055516	0.71828	-0.094871	0.71255	-0.13018	0.69771	-0.16868	0.45473	-0.013089
-435.7	0.73251	-0.056135	0.7262	-0.095936	0.72039	-0.13166	0.70535	-0.17063	0.45974	-0.013364
-434.8	0.74064	-0.057057	0.73425	-0.097524	0.72837	-0.13385	0.71313	-0.17349	0.46482	-0.013547
-433.91	0.74885	-0.0576	0.74238	-0.098465	0.73642	-0.13515	0.72098	-0.17521	0.46992	-0.013624
-433.01	0.75717	-0.058457	0.75062	-0.099939	0.74459	-0.13719	0.72895	-0.17788	0.47514	-0.013933
-432.11	0.76559	-0.059085	0.75896	-0.10102	0.75285	-0.1387	0.73702	-0.17986	0.48037	-0.013971
-431.21	0.77416	-0.060113	0.76745	-0.10279	0.76126	-0.14114	0.74522	-0.18306	0.48573	-0.014294
-430.31	0.78279	-0.060574	0.776	-0.10358	0.76973	-0.14225	0.75349	-0.18455	0.4911	-0.014337
-429.41	0.7916	-0.061827	0.78472	-0.10574	0.77839	-0.14523	0.76194	-0.18846	0.49662	-0.014724
-428.52	0.80046	-0.062227	0.79351	-0.10644	0.78709	-0.14621	0.77044	-0.18977	0.50213	-0.014706
-427.62	0.80948	-0.063327	0.80245	-0.10833	0.79596	-0.14883	0.7791	-0.19322	0.50777	-0.015063
-426.72	0.81859	-0.063877	0.81147	-0.10929	0.8049	-0.15017	0.78784	-0.195	0.51345	-0.015157
-425.82	0.82785	-0.06499	0.82065	-0.11121	0.81401	-0.15283	0.79674	-0.1985	0.51921	-0.015378
-424.92	0.83719	-0.06556	0.82991	-0.1122	0.82319	-0.15421	0.80572	-0.20035	0.52504	-0.015567
-424.02	0.84667	-0.066559	0.83931	-0.11392	0.83252	-0.15661	0.81484	-0.20352	0.53094	-0.015737
-423.13	0.85627	-0.067395	0.84883	-0.11537	0.84196	-0.15862	0.82408	-0.20619	0.53696	-0.016077
-422.23	0.86601	-0.068331	0.85849	-0.11699	0.85154	-0.16088	0.83345	-0.20918	0.54297	-0.016019
-421.33	0.87589	-0.069336	0.86829	-0.11872	0.86127	-0.1633	0.84297	-0.2124	0.54919	-0.016622
-420.43	0.88588	-0.070165	0.8782	-0.12016	0.87111	-0.16531	0.85261	-0.21509	0.55536	-0.016455
-419.53	0.89602	-0.071187	0.88827	-0.12193	0.8811	-0.16778	0.8624	-0.21838	0.56172	-0.016989
-418.63	0.90626	-0.071844	0.89843	-0.12308	0.89119	-0.16939	0.87229	-0.22056	0.56809	-0.017002
-417.73	0.91664	-0.072848	0.90873	-0.12482	0.90142	-0.17183	0.88232	-0.2238	0.57458	-0.017316
-416.84	0.92714	-0.073692	0.91915	-0.12629	0.91177	-0.17389	0.89247	-0.22657	0.58109	-0.017383
-415.94	0.93776	-0.074514	0.92969	-0.12772	0.92224	-0.17589	0.90275	-0.22926	0.58776	-0.017783
-415.04	0.94856	-0.075807	0.94042	-0.12996	0.9329	-0.17902	0.91321	-0.23343	0.59443	-0.017805
-414.14	0.95947	-0.076572	0.95125	-0.13129	0.94366	-0.1809	0.92378	-0.23597	0.60125	-0.018218
-413.24	0.97054	-0.077741	0.96226	-0.13332	0.9546	-0.18374	0.93453	-0.23977	0.60811	-0.018315
-412.34	0.98175	-0.078673	0.9734	-0.13495	0.96567	-0.18603	0.94541	-0.24285	0.61512	-0.018695
-411.45	0.9931	-0.079684	0.98468	-0.13672	0.97689	-0.18851	0.95645	-0.2462	0.62214	-0.01875
-410.55	1.0046	-0.080389	0.99607	-0.13796	0.98821	-0.19027	0.96759	-0.2486	0.62934	-0.019205
-409.65	1.0162	-0.08176	1.0077	-0.14034	0.99974	-0.19361	0.97893	-0.25309	0.63653	-0.019187
-408.75	1.0279	-0.08233	1.0193	-0.14135	1.0113	-0.19506	0.99037	-0.25511	0.64388	-0.019636
-407.85	1.0399	-0.083717	1.0312	-0.14376	1.0232	-0.19845	1.002	-0.25968	0.65126	-0.019695
-406.95	1.0519	-0.08429	1.0431	-0.14478	1.035	-0.19991	1.0137	-0.26172	0.65881	-0.020129
-406.05	1.0641	-0.085706	1.0553	-0.14725	1.0471	-0.20339	1.0257	-0.26641	0.66634	-0.020114
-405.16	1.0764	-0.086552	1.0676	-0.14874	1.0594	-0.20551	1.0377	-0.26933	0.67407	-0.020627
-404.26	1.0889	-0.087793	1.08	-0.15091	1.0718	-0.20857	1.05	-0.27349	0.6818	-0.020643
-403.36	1.1016	-0.088804	1.0926	-0.15269	1.0843	-0.2111	1.0624	-0.27696	0.68969	-0.021055
-402.46	1.1143	-0.089433	1.1053	-0.1538	1.097	-0.21272	1.0749	-0.27924	0.69763	-0.021188
-401.56	1.1273	-0.091003	1.1182	-0.15655	1.1099	-0.21658	1.0877	-0.28448	0.70567	-0.021451
-400.66	1.1403	-0.091541	1.1312	-0.15752	1.1228	-0.218	1.1005	-0.2865	0.71379	-0.021676
-399.77	1.1536	-0.093025	1.1444	-0.16012	1.136	-0.22167	1.1136	-0.29151	0.72202	-0.021964
-398.87	1.167	-0.093996	1.1578	-0.16183	1.1493	-0.22413	1.1268	-0.29494	0.73036	-0.022274
-397.97	1.1805	-0.094937	1.1713	-0.1635	1.1628	-0.22653	1.1402	-0.29831	0.73873	-0.022343
-397.07	1.1942	-0.096444	1.185	-0.16615	1.1765	-0.23029	1.1538	-0.30347	0.74731	-0.022889
-396.17	1.2081	-0.097259	1.1988	-0.1676	1.1903	-0.2324	1.1675	-0.30646	0.75589	-0.022894
-395.27	1.2221	-0.098417	1.2128	-0.16965	1.2043	-0.23533	1.1814	-0.31055	0.76465	-0.023388
-394.38	1.2363	-0.099324	1.227	-0.17126	1.2184	-0.23767	1.1955	-0.31385	0.77343	-0.023438
-393.48	1.2506	-0.10047	1.2413	-0.17329	1.2327	-0.24058	1.2097	-0.31794	0.78234	-0.023784
-392.58	1.265	-0.10123	1.2557	-0.17467	1.2471	-0.2426	1.2241	-0.32085	0.79129	-0.023867
-391.68	1.2796	-0.10236	1.2703	-0.17668	1.2617	-0.2455	1.2387	-0.32492	0.80039	-0.024294
-390.78	1.2943	-0.10355	1.285	-0.17877	1.2765	-0.24851	1.2534	-0.32916	0.8095	-0.024314
-389.88	1.3093	-0.10478	1.3	-0.18096	1.2914	-0.25165	1.2684	-0.33359	0.81878	-0.024777
-388.98	1.3243	-0.1058	1.3151	-0.1828	1.3065	-0.25432	1.2835	-0.3374	0.82814	-0.024989
-388.09	1.3396	-0.10716	1.3303	-0.1852	1.3218	-0.25778	1.2988	-0.34226	0.8376	-0.025247
-387.19	1.355	-0.10824	1.3458	-0.18715	1.3373	-0.26061	1.3144	-0.34632	0.84717	-0.025541
-386.29	1.3706	-0.10909	1.3614	-0.18867	1.3529	-0.26286	1.33	-0.34963	0.85681	-0.025732
-385.39	1.3863	-0.11039	1.3771	-0.19099	1.3687	-0.26623	1.3459	-0.35442	0.86659	-0.026111
-384.49	1.4021	-0.11104	1.393	-0.19218	1.3846	-0.26801	1.3619	-0.35712	0.87637	-0.026078
-383.59	1.4181	-0.1124	1.4091	-0.1946	1.4007	-0.27153	1.3782	-0.36212	0.8864	-0.026774
-382.7	1.4343	-0.1134	1.4253	-0.19641	1.417	-0.27418	1.3946	-0.36599	0.89634	-0.026533
-381.8	1.4506	-0.11405	1.4416	-0.1976	1.4334	-0.27598	1.4111	-0.36874	0.9065	-0.027115
-380.9	1.467	-0.11562	1.4581	-0.20038	1.45	-0.28	1.4279	-0.37445	0.91664	-0.027078
-380.0	1.4835	-0.11589	1.4747	-0.20093	1.4667	-0.28091	1.4447	-0.37601	0.92696	-0.027552
-379.1	1.5004	-0.11804	1.4916	-0.20473	1.4836	-0.28635	1.4619	-0.38364	0.9373	-0.02758
-378.2	1.5172	-0.118	1.5085	-0.20473	1.5006	-0.2865	1.4791	-0.38423	0.94782	-0.02808
-377.3	1.5342	-0.11944	1.5256	-0.2073	1.5179	-0.29025	1.4966	-0.38962	0.95833	-0.028044
-376.41	1.5513	-0.12023	1.5428	-0.20875	1.5352	-0.29241	1.5142	-0.3929	0.96895	-0.028357
-375.51	1.5686	-0.12154	1.5603	-0.21111	1.5527	-0.29586	1.532	-0.3979	0.97969	-0.028668
-374.61	1.586	-0.1222	1.5778	-0.21232	1.5704	-0.29769	1.55	-0.40076	0.9905	-0.028858
-373.71	1.6036	-0.12349	1.5955	-0.21465	1.5882	-0.30113	1.5682	-0.40581	1.0014	-0.029001
-372.81	1.6213	-0.124	1.6133	-0.21561	1.6062	-0.30262	1.5865	-0.4082	1.0124	-0.029403
-371.91	1.6392	-0.12583	1.6313	-0.21888	1.6244	-0.30736	1.6051	-0.41502	1.0234	-0.029503
-371.02	1.6572	-0.12584	1.6494	-0.21896	1.6426	-0.30762	1.6237	-0.41577	1.0346	-0.029764
-370.12	1.6753	-0.12716	1.6677	-0.22134	1.6611	-0.31112	1.6426	-0.42091	1.0458	-0.029912
-369.22	1.6935	-0.12765	1.686	-0.22226	1.6796	-0.31257	1.6616	-0.42327	1.0571	-0.030241
-368.32	1.7117	-0.128	1.7044	-0.22294	1.6982	-0.31368	1.6806	-0.42519	1.0684	-0.030107
-367.42	1.7302	-0.1297	1.7231	-0.22598	1.717	-0.31809	1.7	-0.43157	1.0798	-0.030493
-366.52	1.7486	-0.12926	1.7417	-0.22528	1.7358	-0.31725	1.7193	-0.43079	1.0913	-0.030647
-365.63	1.7674	-0.13169	1.7606	-0.22958	1.7549	-0.32345	1.739	-0.43961	1.1028	-0.030662
-364.73	1.786	-0.1308	1.7795	-0.2281	1.774	-0.32148	1.7586	-0.43733	1.1145	-0.03118
-363.83	1.805	-0.13364	1.7987	-0.23311	1.7934	-0.32869	1.7786	-0.44749	1.1261	-0.03111
-362.93	1.8239	-0.13254	1.8178	-0.23126	1.8128	-0.32619	1.7985	-0.44446	1.1379	-0.03148
-362.03	1.8431	-0.13461	1.8372	-0.23494	1.8324	-0.33154	1.8188	-0.45213	1.1498	-0.031641
-361.13	1.8622	-0.13379	1.8564	-0.23356	1.8519	-0.32972	1.839	-0.45003	1.1616	-0.031628
-360.23	1.8815	-0.13593	1.876	-0.23738	1.8717	-0.33523	1.8595	-0.45791	1.1736	-0.031866
-359.34	1.9008	-0.13501	1.8955	-0.23583	1.8915	-0.33315	1.8799	-0.45541	1.1856	-0.031989
-358.44	1.9202	-0.13654	1.9152	-0.23856	1.9114	-0.33713	1.9006	-0.46115	1.1976	-0.032165
-357.54	1.9396	-0.13611	1.9348	-0.23784	1.9313	-0.33622	1.9212	-0.4602	1.2096	-0.032105
-356.64	1.9591	-0.13714	1.9546	-0.23969	1.9514	-0.33893	1.942	-0.4642	1.2218	-0.032389
-355.74	1.9787	-0.13748	1.9744	-0.24033	1.9715	-0.33991	1.9629	-0.46581	1.2339	-0.032372
-354.84	1.9984	-0.13826	1.9944	-0.24174	1.9917	-0.342	1.9839	-0.4689	1.2461	-0.032505
-353.95	2.0181	-0.13831	2.0144	-0.24186	2.012	-0.34224	2.0049	-0.46947	1.2583	-0.032638
-353.05	2.0378	-0.13824	2.0343	-0.24177	2.0322	-0.34217	2.026	-0.46958	1.2705	-0.032633
-352.15	2.0578	-0.13985	2.0545	-0.24462	2.0527	-0.34628	2.0473	-0.4754	1.2829	-0.032867
-351.25	2.0775	-0.13873	2.0745	-0.2427	2.073	-0.34361	2.0684	-0.47189	1.2951	-0.032807
